production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generator_weight_transport_class	optimized_fold_k5	auxiliary_qcd	production_action	generated_events	accounting_rows	broad_eligible_rows	resolved_rows	non_broad_rows	assignment_matchable_rows	historical_parity_rows	historical_maximum_absolute_difference	accounting_sha256	resolved_sha256	receipt_sha256	byte_identical_internal_rerun	physical_weight_application_authorized	validation_payloads_opened	test_payloads_opened	models_trained	status
124	73ec2f0e84fede5140d11b65::background::172::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin01_pthat75to100_shard1850_seed1211850_bundle.tar.gz	73ec2f0e84fede5140d11b65	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	591	591	9409	0	1	0.0	6cced0675fce6661c862f6ce94bf582fdf86dd86e5eb97a06e70ebd5aa0c81c1	194412a0fc42b6edef4d76f2009d78a7f2a8ba1871ee6b8cda6bc6b9fe779673	00c3a44d62e9b65ad6d793336e4a68e8981f6a7da9af169d55f805c6ed08941f	True	False	0	0	0	pass
125	7429c3d966fb7ecfabba6c41::background::185::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin05_pthat500to700_shard1867_seed1251867_bundle.tar.gz	7429c3d966fb7ecfabba6c41	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	stage_and_submit	10000	10000	5554	5554	4446	0	8	0.0	ba67a0d1522b4953d21e3d6e548b11befe409663a529ed198f37d98b30efbbc7	522fed6d8561270389375cb5be6eed7680307cc0f3009570613b5c377df277e0	20bdbb9c610de719fbffb99462044c402ef1d0eafdb9a118bb06f8e3aa40c5a0	True	False	0	0	0	pass
126	74375f832cd500bff96c6a50::background::61::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1072_seed1201072_bundle.tar.gz	74375f832cd500bff96c6a50	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	148	148	9852	0	0	0.0	f1e6118e9b7b69c159b7952f1c649174c396b9d9ae602677763f856c858e2cc6	28d52f514d33443f2aef58a70dae4beb90782be74c160b47ac064ac36942e08a	f63845828232907a64fa914e8e9bfb4a5feb2ad70da7343d0a17e4c837eb588c	True	False	0	0	0	pass
127	762a3b5ceac5de930f6c8d22::background::35::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1034_seed1201034_bundle.tar.gz	762a3b5ceac5de930f6c8d22	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	143	143	9857	0	0	0.0	d99885aacfb6ae46c4031f5f113407a79ed4a1ee9b5e17b3a8467c02bfea4595	521e5dafdeb62c21283a02099ea4cc7c5baf7559ff7f7efd22472f10393e83e6	8098e5227f6b67b4c3ea89a63836c181e3df165e9438a0f3010725186cc44b05	True	False	0	0	0	pass
128	768ba5ade33b7e9a446dcd42::background::72::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1090_seed1201090_bundle.tar.gz	768ba5ade33b7e9a446dcd42	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	142	142	9858	0	0	0.0	24513c8874f615e113c6cd150a3daaa822a40feafc27d2d5c8d734a1da003a3a	e396f0aac3b21882912a0238861dd508cbbcb4cc2179afbc9e21cffb3ff1e0a2	648d0d5b446d676d704cffcdc8178b9cf9be5fa00af0ddd48dbb9ca0b7f266ee	True	False	0	0	0	pass
129	76e146dba8c117d75731904b::background::119::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1148_seed1211148_bundle.tar.gz	76e146dba8c117d75731904b	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	596	596	9404	0	0	0.0	22a9d0a743b10acd7fa17112f46e9683a95904316b65a53357a94f7f997d9634	a46b4e442757720ce80b17b740b9f16bf3d6909e3aeeca1682b48eabdc270832	e22018dd7860a8b9419257833209873e15c68cd85538f261c9ca9671901feac6	True	False	0	0	0	pass
130	7a5430dd83c97c563fd3b214::background::57::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1067_seed1201067_bundle.tar.gz	7a5430dd83c97c563fd3b214	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	120	120	9880	0	0	0.0	761146c5ca2383db93cebb95d23625b2a25f57ab73f38fb38aa0003c9b9f2da5	07e17c06f631a9a8f11195c4a8f80b444eae24dc91ef237595b7e2156d5226a1	b66a727a31eb5cd156be5425c8afa1af00b32bb0c2b7809d7a2a13986412919f	True	False	0	0	0	pass
131	7deeae1d1811de320a4ee017::background::95::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1120_seed1211120_bundle.tar.gz	7deeae1d1811de320a4ee017	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	4	False	stage_and_submit	10000	10000	558	558	9442	0	1	0.0	8fbcbe7a11a1fb24f255032963d0a3aa792e064b59078b103de935380ee40ea4	9b184f3c4f3920e5e8028ed67edba0edbcb2f43067971e081a389d7193bd0ec0	4308045b6aa5bdb0a683bde7b2dc337313bd64fd4e232faf38bae5e9818a08e8	True	False	0	0	0	pass
132	7e0cc4e9473e7528bf3f863c::background::202::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9794_seed1209794_bundle.tar.gz	7e0cc4e9473e7528bf3f863c	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	129	129	9871	0	0	0.0	cbd8abda25368f5810bf7c482e7ad8fd9d304569d0d97655a0a29e1e5453d397	fada987c157c9c6e23913f8e6ea9d10cd0b6562dab356c0c1e601c06dfeb742f	99de05b4dc884eeaed88ace8af247c35994e33cbe626d5f38daf200bb3bd3f96	True	False	0	0	0	pass
133	7f3e4018480247a4a4f74d09::background::136::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1173_seed1221173_bundle.tar.gz	7f3e4018480247a4a4f74d09	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	stage_and_submit	10000	10000	1484	1484	8516	0	1	0.0	ac6a28b9aaefa6566849b3cca1302284b6a1b99819e8fa0f4b91da662958d864	57b12ee405b0acbbacea271309513c0da4d60b0eb966972f724daf5eab6dd276	16e68c1a47d18ddfb95ee0556b0dfb335745c2dbc6e4ca85a2d1c18548258500	True	False	0	0	0	pass
134	80c7d2da2e1ad4813c224b91::background::127::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1159_seed1221159_bundle.tar.gz	80c7d2da2e1ad4813c224b91	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	stage_and_submit	10000	10000	1496	1496	8504	0	0	0.0	d4ac3a7731df5391c62a7ca10a34003e26da0f5a70ea9e2e539140f081591042	1dafd2e7996590b3ad1399dab74235dcc5cb0936beee34698d105ac3d6bc3466	6e4ff8e8a240a28484e77ba3b18629c01bf7a798c784513878828a2081275f61	True	False	0	0	0	pass
135	80d4a63426959c0870cb3a41::background::126::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1157_seed1221157_bundle.tar.gz	80d4a63426959c0870cb3a41	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	stage_and_submit	10000	10000	1423	1423	8577	0	0	0.0	604fbddc330bef5fd9be201090ebdbe85baa0de5b5824f4f77c91cd7548f98b8	a12e54d48cf3402f384f3ab48a540226ad237742e532243eba8ad3f6bddded5a	28dee9ca33412a329986dcf4d5e64704bb84d3f72c3f01a32f6b698b6c6bd722	True	False	0	0	0	pass
136	82dc05d8b4f579c41c640664::background::123::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1152_seed1221152_bundle.tar.gz	82dc05d8b4f579c41c640664	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	4	False	stage_and_submit	10000	10000	1513	1513	8487	0	1	0.0	c416ff087f6109362825bb425f5c17ba6d9ad781717f0e9f65ecd4260ec65416	d28dc1a93a5695c4370f1216190a873775662ff15a9adac6ea61047c314a8257	00a9af6389dc2a6e68643cd30a9a63eeb3ed55a88e255bea63b7de2160fdc3c9	True	False	0	0	0	pass
137	83ab4076dbffbe744d66f11f::background::142::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin04_pthat300to500_shard1179_seed1241179_bundle.tar.gz	83ab4076dbffbe744d66f11f	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	stage_and_submit	10000	10000	4634	4634	5366	0	6	0.0	0d74b8ac88b252fbfe04e20ae6a39955864952ca01dcb9c38c5220a8ae7ac595	7e926a4cb8f7e28e0bc191dad6b5f5dd9023932d372ef86789fc25161ddaca2e	c3fe2c23097e152cd6fbbfcd31626be79097383be376ec40c9dbe4c4d18ea44a	True	False	0	0	0	pass
138	85e5d91a040c7d00e843c794::background::203::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin00_pthat50to75_shard9796_seed1209796_bundle.tar.gz	85e5d91a040c7d00e843c794	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	144	144	9856	0	0	0.0	c0a4f6da2b8318c03493e4250ce1a7b0d5089673d82b91d7df890ef3a729cfda	5f9c89baf8f0f80cb2c0dfc93dd0b1944de9d6f857e24bbe2e64489332be5d9a	b6242231206e84e148f2a7e8c3e533a0fedb9d1bb8dcc0bdde10a49fe18d7aa3	True	False	0	0	0	pass
139	8685b4c4aad4333b8c26c4d6::background::94::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1117_seed1211117_bundle.tar.gz	8685b4c4aad4333b8c26c4d6	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	586	586	9414	0	0	0.0	b51bebed933f19f8374fa6f2f961b71e9755ecb3afd55ced1a6d07e206f6f30f	7fd9467e08b2fcc49dc1e5cc029d6a5ae5201fea6c2063c7779be32882ae0fdc	44fda901b2f2331c5f2ce98bd36ff3b4ba541a9c8a96d72a9c52c290b5bbe377	True	False	0	0	0	pass
140	88fb3e44603165ad294fcc51::background::167::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1845_seed1201845_bundle.tar.gz	88fb3e44603165ad294fcc51	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	stage_and_submit	10000	10000	114	114	9886	0	0	0.0	e57eed9eb60a8469decc1049c24e4b3da538d5c434ce872b0bdd4d22f5eb62ae	13584fdef2070f0130c72609d14b34e375b6645fb1ad75b1273aeece0378d6ba	ba85f57f710151ac263c24568e0ca94bef9ce781958f37ef58a0b9819c10b139	True	False	0	0	0	pass
141	897007d036f86df65467037d::background::138::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1175_seed1221175_bundle.tar.gz	897007d036f86df65467037d	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	0	False	stage_and_submit	10000	10000	1429	1429	8571	0	0	0.0	7f399df9a3ca88387c76a077647bf4ab772416ffd381a8189c4d6af80cac88c7	3b133e91e605aa92e22902412ffbcd9925013de07c62b0a563e6f585eeba96c3	8586db751e8eb978f23d25ad1d0fb5327c8f300be9f8d676379aee49cb0a99d5	True	False	0	0	0	pass
142	8a35e2b5d9d0d8b84c87cd87::background::140::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1177_seed1221177_bundle.tar.gz	8a35e2b5d9d0d8b84c87cd87	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	stage_and_submit	10000	10000	1451	1451	8549	0	1	0.0	ccc19787738bd144f2f18fa51bae0d0dda719d3d660c1d57ba1cdc487edee39d	1e1284427e1d1ac5bb0e371accc24c0a67dd6b92790a8cdacdfc9da72208a181	45218ae0e15408a571d552cddd817fa0fb017f40a8576b0fbbdeb25bf08001f0	True	False	0	0	0	pass
143	8f1741023310e29fd789cb2c::background::89::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1110_seed1211110_bundle.tar.gz	8f1741023310e29fd789cb2c	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	558	558	9442	0	0	0.0	f473adbb3279e3dafeb5fdfcc8ac97c68f0d0408c9dfefdd0240a23ed984595c	3dcde5aa425a7184d9de19fb1d692543c9051a072bda01454c59620125a6a047	3d679db3c48c8d274b2d0bad34cb0ef9ee0df96e18a30ece9f3e7dad1a9a256b	True	False	0	0	0	pass
144	8f830df6e5952caa261f5528::background::44::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1048_seed1201048_bundle.tar.gz	8f830df6e5952caa261f5528	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	121	121	9879	0	0	0.0	a2f94b9a242d2b912787560e78a377c20e082ca3ac981e915658edf0b8826a56	f3336339f53868a0a71bc1466425ced367a8854e2e9c14c9d1efe9e12eec5370	8653d0795fd12d5453e43f305c3a81c3f5e86e7c66efc9bede2a5e90ac104289	True	False	0	0	0	pass
145	90665c0a0ef73250c60acae1::background::214::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9816_seed1229816_bundle.tar.gz	90665c0a0ef73250c60acae1	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	stage_and_submit	10000	10000	1490	1490	8510	0	0	0.0	b7a7b33603c4cfb1be8d00b999a9bb40c7c7193c637eaf5960b45c7d1d04a7b7	7ce5d005d187ad57574081d499ff7b3ced8fc08475da23c1340da58cf71b4216	c81f477c775601fa711bc470f3e19b248cb96f14cb4d2465238a1d516003c3cc	True	False	0	0	0	pass
146	907c700c76e1a1be6c83d3d7::background::213::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717/qcd_hardqcd_importance_adaptive500k_phys_wave2_20260717_bin02_pthat100to200_shard9815_seed1229815_bundle.tar.gz	907c700c76e1a1be6c83d3d7	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	2	False	stage_and_submit	10000	10000	1452	1452	8548	0	0	0.0	2e498e784db436efd2f5f03a3f2740f56d1f9d2ccd68407654a952b42d6cb79a	63c9d0f651504df83512bf829cb27db7760c72e255920e8c204f72d5b0f28bbe	6037904dfa0277757c46459d36c8c2fdad5d623fdfcd917d54c7ccdb858b4aeb	True	False	0	0	0	pass
147	907f07fb1fdcd9957032e26b::background::152::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022/qcd_hardqcd_importance_adaptive500k_phys_20260717_0022_bin00_pthat50to75_shard1825_seed1201825_bundle.tar.gz	907f07fb1fdcd9957032e26b	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	126	126	9874	0	0	0.0	c928521443996713a7ce41de6afddeb0cc32ce0a3e844aa8656bdf1e1bf9961d	b934ce023409cc68b0c17b58a1b7635e536330823f924b2f2aaca521fc5629bf	18fe1e1d5bacc7266b54c21ac1fb19751f960fbf7744b57368433f3382baee7e	True	False	0	0	0	pass
148	90adfb0b186bcf8a579b24a1::background::134::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1170_seed1221170_bundle.tar.gz	90adfb0b186bcf8a579b24a1	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	stage_and_submit	10000	10000	1422	1422	8578	0	0	0.0	1efe6e409d8e00c7a5b3617aa238ffdd46d2e2e76b8b6fb7d8b2122224bf505a	fe1d088db751f068af736cbad48c37a4ff2b736b7e6b2cb9bc9e2c24cee7e22c	11c7557416076aeef7453e87c40469fcdbe3025ea5cf11ae67212d90efe2692e	True	False	0	0	0	pass
149	90b4350e43d99eae35ff9b1a::background::135::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin02_pthat100to200_shard1171_seed1221171_bundle.tar.gz	90b4350e43d99eae35ff9b1a	background	qcd_hardqcd	primary_physical_background	qcd_uniform_constant	3	False	stage_and_submit	10000	10000	1421	1421	8579	0	0	0.0	a59487a6e85b2ca061bb636fd6da637f146cbca88f74fed760012d54ee699a16	3014587aa515771a14e6430a02921211e0f7f85e96fab9519e32ea6f1b9d986c	3a4d5ce3b38c2e8beae10ee073b5893a36a1053d1f9dab9fed7f62ac87bddda3	True	False	0	0	0	pass
150	92ade417100c4544b618e4e5::background::105::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1133_seed1211133_bundle.tar.gz	92ade417100c4544b618e4e5	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	571	571	9429	0	0	0.0	23b7339c127ffca2e019b203e000afe3c86805bec96c7d8e3cf65c084b27bc42	a821fc35786997402908d2f3ee96dd2e715cff14031b24dbedc9c8dacacf0ebb	5284468ca59d7bc495e42d010fd6fed7d9d84472f55e70a7f9ec29e805c81b82	True	False	0	0	0	pass
151	93f46a2d1ab529e31dc1ec37::background::96::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1121_seed1211121_bundle.tar.gz	93f46a2d1ab529e31dc1ec37	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	2	False	stage_and_submit	10000	10000	567	567	9433	0	0	0.0	30d2ab8bdbd9587cfa31330995928bec9ecc2bd54af6a6cff6b377530f7bc5ee	4766d327224a02abcaea50fdcbd984670a591f8bbc7d76d70aa8959d6f2dcf63	c6c30752cc1a222e67d6f6a2415671e63ea7bb33744c29fddcf554505130d0a3	True	False	0	0	0	pass
152	940c87ebae39515efac047b6::background::62::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1073_seed1201073_bundle.tar.gz	940c87ebae39515efac047b6	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	3	False	stage_and_submit	10000	10000	124	124	9876	0	0	0.0	11a3a6746914e6e50f7d476bedcdedf91c8011d9ff1bfe48bfb39199a5336c65	93316772d69d8f450a7242d0fb425a9b5f2bfb1d8641bee8dbd9d32ce8eeab5c	db768dfa7660ef1550128353ad935f7b2e2d760360a1ec1bb2ae36155d77707e	True	False	0	0	0	pass
153	96e08ae3b234c74b1c391b53::background::58::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1068_seed1201068_bundle.tar.gz	96e08ae3b234c74b1c391b53	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	0	False	stage_and_submit	10000	10000	137	137	9863	0	0	0.0	7ba6f3cd426cbe28e060d682a77ef195bb3cdbf19912a94c936d700f33647ba9	3042b13dd553ff667a69aa52a6909070e1f72942782ff1497dcdf19cc100701a	6022316c1b2eee278533baa1e47e34d08ba4f1681bfd03725e0fb1bd7e74eedd	True	False	0	0	0	pass
154	9a799be2c37d183aecd2bb36::background::109::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1137_seed1211137_bundle.tar.gz	9a799be2c37d183aecd2bb36	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	600	600	9400	0	0	0.0	10cf36cc794cc502b7bb542213a97e89d0229faee1c891b258461e1c65927917	ad257236ba958d2270e72e0db2d536a49750899b347a2dacf128af1f6082d54c	40ed1c95271519a02e51f3dbf9a7b66751dfdcee99953c8d6dc0b783c9db6e81	True	False	0	0	0	pass
155	9c61ba98080c71d6f467f759::background::91::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin01_pthat75to100_shard1114_seed1211114_bundle.tar.gz	9c61ba98080c71d6f467f759	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	561	561	9439	0	0	0.0	069695b68a1b045135a620685e73f3621ff25550de46d7c0e984d640d46fdbc2	1a7b1041a81cfefb17c647111e7f3dbce3049adda5dfd89d3e902319b1b06865	77a9b2839a0d19b1e0ae285700d368bf24a621892821aa3286071a188bf43102	True	False	0	0	0	pass
156	a14cd6acf4b6d5c65abe4e74::background::54::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718/qcd_hardqcd_importance_adaptive1500k_phys_wave3_20260718_bin00_pthat50to75_shard1061_seed1201061_bundle.tar.gz	a14cd6acf4b6d5c65abe4e74	background	qcd_hardqcd	primary_physical_background	qcd_variable_frozen_fragment	1	False	stage_and_submit	10000	10000	140	140	9860	0	0	0.0	290477ff6d81fe9e34c2d1041e69cedf66692673aba997fd8ff1257baa11ecb9	1b5ae39a2c3e24ca5afc511498ac7385bc557cbc90f552c11343e2ae76560f40	ac98442f402442765c574b5b2ef5edbe655814518acd0b6deff30435e4e66ac7	True	False	0	0	0	pass
