production_row_index	source_uid	group_id	sample_class	process_or_mode	workflow_population	generated_events	access_mode	source_locator	archive_locator	root_locator	root_archive_member	root_basename	layout_rule	source_checksum_kind	source_checksum	source_size_bytes	physical_evaluation_eligible	classification_training_eligible	assignment_training_eligible_at_source_level	population_kind	transport_id	generator_weight_transport_applicable	generator_weight_transport_class	generator_weight_provenance	constant_generator_weight	sidecar_or_fragment_path	sidecar_or_fragment_sha256	physical_weight_application_stage	production_status	broad_eligible_rows	assignment_matchable_rows	parquet_path	parquet_sha256	optimized_fold_k5	auxiliary_qcd
268	6ecca2088df38f9e020e8460::background::382::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	6ecca2088df38f9e020e8460	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	3874d1d83774e1c651dc23436f4d377c92029bdfff830015017d452ad87c5a69	909282663	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard001_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	511.5447692871094			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6473	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0268_876670c4e0586c3c.parquet	2ba02de949e14a2f5a3f8bc5dafdb41f93ba611e34597c23928f9bce509ccc91	4	False
269	6fef608fcd9a48cea05e0ac2::background::333::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard004_event_summary.parquet	6fef608fcd9a48cea05e0ac2	background	ttbar_inclusive	primary_physical_background	10000	local_direct_root	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard004_pythia8_delphes.root		/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard004_pythia8_delphes.root		ttbar_200k_shard004_pythia8_delphes.root	authoritative_local_legacy_root	root_sha256	95109014b01a01fa07cd2cddb51b13c918f00134d6605947d7f6bd07fa7cff9b	917112723	True	True	False	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard004_event_summary.parquet	True	uniform_member_constant	frozen exact regenerated ROOT denominator; uniform constant proven by sumw/sumw2 closure	512.5620727539064			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6627	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0269_3eaf06cffbbe1f79.parquet	c6f066c3d7488e8dd967b970647bd89fc20e7cf374450df9a9b39eff09c1d5c2	3	False
270	7325d8e32e2b28a75f57667e::background::345::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	7325d8e32e2b28a75f57667e	background	ttbar_inclusive	primary_physical_background	10000	local_direct_root	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard019_pythia8_delphes.root		/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard019_pythia8_delphes.root		ttbar_200k_shard019_pythia8_delphes.root	authoritative_local_legacy_root	root_sha256	bbb872e507a6af12944acc0e843a79b25308710fa961f047be5435074bd4ec39	918121940	True	True	False	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard019_event_summary.parquet	True	uniform_member_constant	frozen exact regenerated ROOT denominator; uniform constant proven by sumw/sumw2 closure	512.725830078125			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6654	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0270_3a33b69c9475cb11.parquet	694a638d859a900d89d507cb34583c4984e3ff797f003489f43fb6587571a1bd	3	False
271	742224b085e2e09059811354::background::438::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	742224b085e2e09059811354	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	2aa8841ce71b7cd3774de114d0aacdecd7c0229af93f5d31b7f6b5324cdb79fb	899251553	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard072_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	512.1753540039064			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6464	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0271_a9fca955b61848a7.parquet	0bef3a5effce40d1d7e15aa571ae94671f842bb41e812cae411cef56d0a6c4e5	2	False
272	794d2039b5bb4aad54eef557::background::437::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	794d2039b5bb4aad54eef557	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	48153413fd4d0851796cf26b404ccc35c1b2b7ac0aeea15e1100e9d26efdffce	903109354	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard071_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	512.7645263671875			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6467	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0272_7a41ccc58bfca985.parquet	2f553e435c6da45cfc19d3cbeaf44d4d640b5dfd5a7600bb0d12b868b39db422	4	False
273	7b270a89fd2b65f7cfdbab53::background::431::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	7b270a89fd2b65f7cfdbab53	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	4d5d94e5cebdb9c758bf0e53b367b1b0d173c45fb64b5185178b05d36fad628d	898975491	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard065_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	512.291259765625			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6383	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0273_c02b1fc26c7d9087.parquet	e35c1eab3bfad2ced5c9ed21ba56b91f1b681f7b150b3b0fdefaa91ccc34d098	1	False
274	7ec20e752ae2d4dbf2b268eb::background::330::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard000_event_summary.parquet	7ec20e752ae2d4dbf2b268eb	background	ttbar_inclusive	primary_physical_background	10000	local_direct_root	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard000_pythia8_delphes.root		/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard000_pythia8_delphes.root		ttbar_200k_shard000_pythia8_delphes.root	authoritative_local_legacy_root	root_sha256	c74ad8091105a4d122c02fe92b385451b445449f7fd203dc974b08127988adeb	921766145	True	True	False	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard000_event_summary.parquet	True	uniform_member_constant	frozen exact regenerated ROOT denominator; uniform constant proven by sumw/sumw2 closure	511.1312561035156			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6628	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0274_6a97989908697279.parquet	71570d1483c5fa722468454f7e8a6bcd7fdd554cfcc95342c29018d57bc5c83f	3	False
275	7f3d2f506f599688947055f7::background::383::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	7f3d2f506f599688947055f7	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	843750f0bb69916da574f15aa9d4401da61a5e19983f45c98e5f7056cc482218	904906245	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard010_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	512.2164306640625			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6416	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0275_59f7308e133795dd.parquet	5e8dc6f0b9322e9a3d8aeeea300f0870bd6ef35edd8cef5567849c80bf51d1c1	4	False
276	7f85bc41fcf2f1234d2e9cdd::background::338::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	7f85bc41fcf2f1234d2e9cdd	background	ttbar_inclusive	primary_physical_background	10000	local_direct_root	/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard011_pythia8_delphes.root		/uscms_data/d3/iturkmen/hh4b_delphes/root/ttbar_200k_shard011_pythia8_delphes.root		ttbar_200k_shard011_pythia8_delphes.root	authoritative_local_legacy_root	root_sha256	b7139c152d0befc7cbfe7a0c9acc9e41db2320034f24b38aae6f8b78e159f92b	910398887	True	True	False	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_200k_shard011_event_summary.parquet	True	uniform_member_constant	frozen exact regenerated ROOT denominator; uniform constant proven by sumw/sumw2 closure	513.3634643554688			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6567	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0276_02c1e6bcf1635d40.parquet	ca935bab94c596d325245df99f0c2f0ecffe86d799831fb3e55b2258429c2d1c	3	False
277	827fd5c22c0ff2667e557383::background::424::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz	827fd5c22c0ff2667e557383	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	9d613c2c46ffba41a73d1d1bb9c15030a10135e39fda7fb7008f7d90af084875	901542352	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard057_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	511.5517272949218			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6413	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0277_e6c6cdb5c9104503.parquet	24f0bbce4b26926d24dfe064108d26796b58b68f65fcbdfb238931a4b3e1360a	2	False
278	84f08406cedb048d5f986059::background::408::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	84f08406cedb048d5f986059	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	65dae03a6b44f1148f8e72e7783ebc121cfe5a659936f79add932487ab72e7c3	904888278	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard038_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	512.007568359375			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6427	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0278_6569104a1d31b584.parquet	1ff5959958923445a2e0d8d86e6ad96152a15f5b42542f294bee570f5af91c1f	0	False
279	8daadf85d04b29fd70d1b32f::background::420::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz	8daadf85d04b29fd70d1b32f	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	e8099725b70006bd924d9e8b871a892af1268bee55da112d147e406a08ac6432	902112922	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard052_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	512.6265258789064			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6463	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0279_203b3d769241a930.parquet	53fce45fd1e9342bc61498c04f827ea7e8941fd54c363e2e087909418e1260fb	2	False
280	8f41fdd666080ce44bdd43c5::background::329::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard009_event_summary.parquet	8f41fdd666080ce44bdd43c5	background	ttbar_inclusive	primary_physical_background	10000	local_direct_root	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard009/root/ttbar_100k_shard009_pythia8_delphes.root		/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard009/root/ttbar_100k_shard009_pythia8_delphes.root		ttbar_100k_shard009_pythia8_delphes.root	authoritative_local_legacy_root	root_sha256	62fa589354ecfb8415331393e83c01475a2fe19f30d96bf46cad11bdfca2d50f	918144772	True	True	False	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard009_event_summary.parquet	True	uniform_member_constant	frozen exact regenerated ROOT denominator; uniform constant proven by sumw/sumw2 closure	511.8790283203125			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6676	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0280_cd741975c40d0ca1.parquet	3ac9459cc3734b311dc5aa2ec1bbb658a007655498082cc224bd26a06c86c7f0	3	False
281	93586c35829871bb0bf7823c::background::325::event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard002_event_summary.parquet	93586c35829871bb0bf7823c	background	ttbar_inclusive	primary_physical_background	10000	local_direct_root	/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard002/root/ttbar_100k_shard002_pythia8_delphes.root		/uscms_data/d3/iturkmen/hh4b_delphes/condor_return/hh4b_ttbar7_exact_regeneration_scaleout_20260728_v1/members/ttbar_100k_shard002/root/ttbar_100k_shard002_pythia8_delphes.root		ttbar_100k_shard002_pythia8_delphes.root	authoritative_local_legacy_root	root_sha256	3328999ac5bc867fc29b29e220d382d468076a4f85b8f6c8193679a702992d61	916357867	True	True	False	ordinary	event_parquet:/uscms_data/d3/iturkmen/hh4b_delphes/parquet/ttbar_100k_shard002_event_summary.parquet	True	uniform_member_constant	frozen exact regenerated ROOT denominator; uniform constant proven by sumw/sumw2 closure	512.2303466796875			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6572	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0281_90fa4ca959fea3d4.parquet	930efbd4f9d3c8f664c654b0356273166d28c43df473b121e38528fdb7af8530	3	False
282	9469a2a367f8b919dc1dc3d9::background::434::bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	9469a2a367f8b919dc1dc3d9	background	ttbar_inclusive	primary_physical_background	10000	remote_bundle_extraction_required	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	root://cmseos.fnal.gov//store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz		root/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_delphes.root	ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_delphes.root	standard_bundle_root_target_tag	bundle_sha256	574a8dbdbf8d9cdad615f416a5719712fcf8a333e3a1ce6189a7cbd7fe984d99	901081280	True	True	False	ordinary	bundle:/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/bundles/unified_background_5m_wavea_proven111_20260720_v1/ttbar_inclusive_run2_frozen_v2_unified5m_wavea_shard068_10k_bundle.tar.gz	True	uniform_member_constant	Event/Event.Weight	512.52734375			evaluation_table_after_frozen_coefficient_join	ready_for_single_source_worker	6397	0	/eos/uscms/store/user/iturkmen/hh4b_delphes/run2_13tev/frozen_v2/broad_ml/train/hh4b_broad_train_portable_htcondor_pilot_v2_20260805T165522Z/parquet/source_0282_c15eb59fa575e5a5.parquet	1a71d0b5ef495e4bc754dfcda94dd830a8a5196b507105b44fdf387878bfec0c	1	False
